player_id,firstName,lastName,nationality,birthCity,birthDate,birthMonth,birthMonthName
8477933,Sam,Reinhart,CAN,West Vancouver,1995-11-06,11,November
8479268,Casey,Nelson,USA,Wisconsin Rapids,1992-07-18,7,July
8476931,Jake,McCabe,USA,Eau Claire,1993-10-12,10,October
8479755,Victor,Antipin,RUS,Ust-Kamenogorsk,1992-12-06,12,December
8478403,Jack,Eichel,USA,North Chelmsford,1996-10-28,10,October
8478542,Evan,Rodrigues,CAN,Toronto,1993-07-28,7,July
8478561,Andreas,Martinsen,NOR,Bærum,1990-06-13,6,June
8477488,Brett,Pesce,USA,Tarrytown,1994-11-15,11,November
8478396,Noah,Hanifin,USA,Boston,1997-01-25,1,January
8476858,Phillip,Di Giuseppe,CAN,Toronto,1993-10-09,10,October
8476958,Jaccob,Slavin,USA,Denver,1994-05-01,5,May
8476967,Brett,Kulak,CAN,Edmonton,1994-01-06,1,January
8476971,Kevin,Roy,CAN,Greenfield Park,1993-05-20,5,May
8476873,Mark,Jankowski,CAN,Hamilton,1994-09-13,9,September
8477903,Garnet,Hathaway,USA,Kennebunkport,1991-11-23,11,November
8477957,Nikita,Scherbak,RUS,Moscow,1995-12-30,12,December
8477446,Michael,McCarron,USA,Grosse Pointe,1995-03-07,3,March
8477476,Artturi,Lehkonen,FIN,Piikkio,1995-07-04,7,July
8478963,Ryan,Johnston,CAN,Sudbury,1992-02-14,2,February
8476352,Michael,Mersch,USA,Park Ridge,1992-10-02,10,October
8475278,Byron,Froese,CAN,Winkler,1991-03-12,3,March
8477937,Jake,Virtanen,CAN,New Westminster,1996-08-17,8,August
8477018,Ben,Hutton,CAN,Brockville,1993-04-20,4,April
8476867,Brendan,Gaunce,CAN,Sudbury,1994-03-25,3,March
8478444,Brock,Boeser,USA,Burnsville,1997-02-25,2,February
8479290,Kalle,Kossila,FIN,Kauniainen,1993-04-14,4,April
8478842,Andrei,Mironov,RUS,Moscow,1994-07-29,7,July
8478421,A.J.,Greer,CAN,Joliette,1996-12-14,12,December
8478928,Sergei,Plotnikov,RUS,Komsomolsk,1990-06-03,6,June
8476915,Jujhar,Khaira,CAN,Surrey,1994-08-13,8,August
8477498,Darnell,Nurse,CAN,Hamilton,1995-02-04,2,February
8476902,Esa,Lindell,FIN,Vantaa,1994-05-23,5,May
8476966,Gemel,Smith,CAN,Toronto,1994-04-16,4,April
8477461,Remi,Elie,CAN,Cornwall,1995-04-16,4,April
8476913,Devin,Shore,CAN,Ajax,1994-07-19,7,July
8477450,Jason,Dickinson,CAN,Georgetown,1995-07-04,7,July
8475343,Nic,Dowd,USA,Huntsville,1990-05-27,5,May
8478463,Anthony,Beauvillier,CAN,Sorel-Tracy,1997-06-08,6,June
8477936,Michael,Dal Colle,CAN,Richmond Hill,1996-06-20,6,June
8476921,Jordan,Martinook,CAN,Brandon,1992-07-25,7,July
8479206,Tanner,Fritz,CAN,Grande Prairie,1991-08-20,8,August
8479345,Jakob,Chychrun,USA,Boca Raton,1998-03-31,3,March
8478432,Christian,Fischer,USA,Chicago,1997-04-15,4,April
8479343,Clayton,Keller,USA,Chesterfield,1998-07-29,7,July
8480222,Sebastian,Aho,SWE,Umea,1996-02-17,2,February
8477943,Brendan,Perlini,GBR,Guildford,1996-04-27,4,April
8477503,Max,Domi,CAN,Winnipeg,1995-03-02,3,March
8477527,Ross,Johnston,CAN,Charlottetown,1994-02-18,2,February
8477989,Christian,Dvorak,USA,Palos,1996-02-02,2,February
8478445,Mathew,Barzal,CAN,Coquitlam,1997-05-26,5,May
8478474,Lawson,Crouse,CAN,Mt. Brydges,1997-06-23,6,June
8477460,Laurent,Dauphin,CAN,Repentigny,1995-03-27,3,March
8478440,Dylan,Strome,CAN,Mississauga,1997-03-07,3,March
8479483,Yohann,Auvitu,FRA,Ivry-sur-Seine,1989-07-27,7,July
8478566,Sergey,Kalinin,RUS,Omsk,1991-03-17,3,March
8478397,Rasmus,Andersson,SWE,Malmö,1996-10-27,10,October
8477945,Julius,Honka,FIN,Jyväskylä,1995-12-03,12,December
8477938,Haydn,Fleury,CAN,Carlyle,1996-07-08,7,July
8477415,Anton,Slepyshev,RUS,Penza,1994-05-13,5,May
8478427,Sebastian,Aho,FIN,Rauma,1997-07-26,7,July
8477458,Valentin,Zykov,RUS,St. Petersburg,1995-05-15,5,May
8476988,Matt,Benning,CAN,Edmonton,1994-05-25,5,May
8479465,Drake,Caggiula,CAN,Pickering,1994-06-20,6,June
8479344,Jesse,Puljujarvi,FIN,Alvkarleby,1998-05-07,5,May
8478451,Ethan,Bear,CAN,Regina,1997-06-26,6,June
8476934,Brock,McGinn,CAN,Fergus,1994-02-02,2,February
8476416,Dillon,Simpson,CAN,Edmonton,1993-02-10,2,February
8478402,Connor,McDavid,CAN,Richmond Hill,1997-01-13,1,January
8478585,Derek,Ryan,USA,Spokane,1986-12-29,12,December
8477010,Joseph,Blandisi,CAN,Markham,1994-07-18,7,July
8479316,Luke,Kunin,USA,Chesterfield,1997-12-04,12,December
8476914,Joonas,Korpisalo,FIN,Pori,1994-04-28,4,April
8480158,Andreas,Borgman,SWE,Stockholm,1995-06-18,6,June
8475292,Tyler,Randell,CAN,Scarborough,1991-06-15,6,June
8474018,Christopher,DiDomenico,CAN,Toronto,1989-02-20,2,February
8476288,Ryan,Dzingel,USA,Wheaton,1992-03-09,3,March
8479376,Victor,Mete,CAN,Woodbridge,1998-06-07,6,June
8477810,Joel,Hanley,CAN,Keswick,1991-06-08,6,June
8475736,Connor,Brickley,USA,Everett,1992-02-25,2,February
8477916,Borna,Rendulic,HRV,Zagreb,1992-03-25,3,March
8477453,Chris,Bigras,CAN,Orillia,1995-02-22,2,February
8477958,Nikolay,Goldobin,RUS,Moscow,1995-10-07,10,October
8479442,Troy,Stecher,CAN,Richmond,1994-04-07,4,April
8479292,Charlie,Lindgren,USA,Lakeville,1993-12-18,12,December
8477642,Rinat,Valiev,RUS,Nizhnekamsk,1995-05-11,5,May
8478454,Noah,Juulsen,CAN,Surrey,1997-04-02,4,April
8477003,Riley,Barber,USA,Pittsburgh,1994-02-07,2,February
8474149,Evgenii,Dadonov,RUS,Chelyabinsk,1989-03-12,3,March
8477955,Jared,McCann,CAN,Stratford,1996-05-31,5,May
8477346,MacKenzie,Weegar,CAN,Ottawa,1994-01-07,1,January
8478843,Denis,Malgin,CHE,Olten,1997-01-18,1,January
8479553,Maxim,Mamin,RUS,Moscow,1995-01-13,1,January
8478366,Frank,Vatrano,USA,East Longmeadow,1994-03-14,3,March
8477452,Ian,McCoshen,USA,Anaheim,1995-08-05,8,August
8477512,Frederik,Gauthier,CAN,Laval,1995-04-26,4,April
8478233,Andrew,Mangiapane,CAN,Toronto,1996-04-04,4,April
8476924,Martin,Frk,CZE,Pelhrimov,1993-10-05,10,October
8478562,Jakub,Nakladal,CZE,Hradec Králové,1987-12-30,12,December
8477887,Patrick,Brown,USA,Bloomfield Hills,1992-05-29,5,May
8476450,Ryan,Sproul,CAN,Mississauga,1993-01-13,1,January
8477946,Dylan,Larkin,USA,Waterford,1996-07-30,7,July
8475324,Nick,Jensen,USA,St. Paul,1990-09-21,9,September
8476960,Andreas,Athanasiou,CAN,London,1994-08-06,8,August
8477511,Anthony,Mantha,CAN,Longueuil,1994-09-16,9,September
8478075,Anders,Bjork,USA,Mequon,1996-08-05,8,August
8477959,Joshua,Ho-Sang,CAN,Toronto,1996-01-22,1,January
8476999,Linus,Ullmark,SWE,Lugnvik,1993-07-31,7,July
8480072,Lias,Andersson,SWE,Smogen,1998-10-13,10,October
8476303,Rob,O'Gara,USA,Massapequa,1993-07-06,7,July
8477337,John,Gilmour,CAN,Montreal,1993-05-17,5,May
8477402,Pavel,Buchnevich,RUS,Cherepovets,1995-04-17,4,April
8480145,Neal,Pionk,USA,Hermantown,1995-07-29,7,July
8476918,Jimmy,Vesey,USA,Boston,1993-05-26,5,May
8480382,Alexandar,Georgiev,RUS,Ruse,1996-02-10,2,February
8480078,Filip,Chytil,CZE,Kromeriz,1999-09-05,9,September
8478449,Roope,Hintz,FIN,Tampere,1996-11-17,11,November
8477997,Nikita,Tryamkin,RUS,Yekaterinburg,1994-08-30,8,August
8475210,Anton,Rodin,SWE,Stockholm,1990-11-21,11,November
8476200,Paul,Thompson,USA,Methuen,1988-11-30,11,November
8477851,Jordan,Oesterle,USA,Dearborn Heights,1992-06-25,6,June
8477471,Dillon,Heatherington,CAN,Calgary,1995-05-09,5,May
8477426,Nick,Paul,CAN,Mississauga,1995-03-20,3,March
8477433,Ben,Harpur,CAN,Hamilton,1995-01-12,1,January
8478469,Thomas,Chabot,CAN,Sainte-Marie,1997-01-30,1,January
8476396,Steven,Fogarty,USA,Chambersburg,1993-04-19,4,April
8477816,Michael,Zalewski,USA,New Hartford,1992-08-18,8,August
8478564,Joonas,Kemppainen,FIN,Kajaani,1988-04-07,4,April
8480144,David,Kampf,CZE,Chomutov,1995-01-12,1,January
8479337,Alex,DeBrincat,USA,Farmington Hills,1997-12-18,12,December
8480153,Victor,Ejdsell,SWE,Karlstad,1995-06-06,6,June
8480172,Jan,Rutta,CZE,Písek,1990-07-29,7,July
8478407,Vince,Dunn,CAN,Mississauga,1996-10-29,10,October
8479588,Nolan,Stevens,CAN,Brantford,1996-07-22,7,July
8477401,John,Hayden,USA,Chicago,1995-02-14,2,February
8479420,Tage,Thompson,USA,Phoenix,1997-10-30,10,October
8480761,Mitch,Reinke,USA,STILLWATER,1996-02-04,2,February
8478106,Dylan,Sikura,CAN,Aurora,1995-06-01,6,June
8479595,Blake,Hillman,USA,Elk River,1996-01-26,1,January
8477472,Carl,Dahlstrom,SWE,Stockholm,1995-01-28,1,January
8478146,Matthew,Highmore,CAN,Halifax,1996-02-27,2,February
8478528,Tanner,Kero,USA,Hancock,1992-07-24,7,July
8476343,Garret,Sparks,USA,Elmhurst,1993-06-28,6,June
8477491,Nicholas,Baptiste,CAN,Ottawa,1995-08-04,8,August
8480727,Zach,Whitecloud,CAN,Brandon,1996-11-28,11,November
8478488,Filip,Chlapik,CZE,Prague,1997-06-03,6,June
8477479,Tyler,Bertuzzi,CAN,Sudbury,1995-02-24,2,February
8475982,Erik,Burgdoerfer,USA,Abington,1988-12-11,12,December
8478400,Colin,White,USA,Boston,1997-01-30,1,January
8474588,Viktor,Tikhonov,RUS,Riga,1988-05-12,5,May
8476894,Brendan,Leipsic,CAN,Winnipeg,1994-05-19,5,May
8478584,Vojtech,Mozik,CZE,Prague,1992-12-26,12,December
8475413,Justin,Dowling,CAN,Calgary,1990-10-01,10,October
8478495,Denis,Gurianov,RUS,Togliatti,1997-06-07,6,June
8476982,Danny,O'Regan,USA,Berlin,1994-01-30,1,January
8476910,Scott,Kosmachuk,CAN,Richmond Hill,1994-01-24,1,January
8471714,Michael,Sauer,USA,St. Cloud,1987-08-07,8,August
8468224,Sean,Avery,CAN,North York,1980-04-10,4,April
8459462,Bryan,McCabe,CAN,St. Catharines,1975-06-08,6,June
8470299,Erik,Christensen,CAN,Edmonton,1983-12-17,12,December
8460562,Chris,Drury,USA,Trumbull,1976-08-20,8,August
8462047,Martin,Biron,CAN,Lac St. Charles,1977-08-15,8,August
8468463,Mathieu,Darche,CAN,Montreal,1976-11-26,11,November
8470678,Alexandre,Picard,CAN,Gatineau,1985-07-05,7,July
8467439,Jaroslav,Spacek,CZE,Rokycany,1974-02-11,2,February
8466144,Paul,Mara,USA,Ridgewood,1979-09-07,9,September
8462176,Brent,Sopel,CAN,Calgary,1977-01-07,1,January
8467913,Alex,Auld,CAN,Cold Lake,1981-01-07,1,January
8471411,Chad,Kolarik,USA,Abington,1986-01-26,1,January
8474670,Andre,Petersson,SWE,Olofstrom,1990-09-11,9,September
8460535,Jose,Theodore,CAN,Laval,1976-09-13,9,September
8466371,John,Madden,CAN,Toronto,1973-05-04,5,May
8476268,Mattias,Sjogren,SWE,Landskrona,1987-11-27,11,November
8467430,Dany,Sabourin,CAN,Val D'or,1980-09-02,9,September
8476767,Sebastian,Stalberg,SWE,Gothenburg,1990-03-06,3,March
8471996,Bracken,Kearns,CAN,North Vancouver,1981-05-12,5,May
8475365,Sena,Acolatse,CAN,Hayward,1990-11-28,11,November
8476810,Travis,Oleksuk,CAN,Thunder Bay,1989-02-03,2,February
8475939,J.P.,Anderson,CAN,Toronto,1992-04-27,4,April
8460541,Richard,Park,USA,Seoul,1976-05-27,5,May
8471756,Oskars,Bartulis,LVA,Ogre,1987-01-21,1,January
8459427,Rob,Niedermayer,CAN,Cassiar,1974-12-28,12,December
8467878,Tim,Connolly,USA,Syracuse,1981-05-07,5,May
8471419,Mark,Mancari,CAN,London,1985-07-11,7,July
8459579,Patrick,Lalime,CAN,St. Bonaventure,1974-07-07,7,July
8459640,Mike,Grier,USA,Detroit,1975-01-05,1,January
8469472,Shaone,Morrisonn,CAN,Vancouver,1982-12-23,12,December
8473497,Dennis,Persson,SWE,Nykoping,1988-06-02,6,June
8458525,Brian,Rolston,USA,Flint,1973-02-21,2,February
8470636,Josh,Hennessy,USA,Brockton,1985-02-07,2,February
8474607,Max,Sauve,CAN,Tours,1990-01-30,1,January
8475771,Mark,Visentin,CAN,Hamilton,1992-08-07,8,August
8474745,Paul,Karpowich,CAN,Thunder Bay,1988-10-25,10,October
8475257,Peter,Andersson,SWE,Kvidinge,1991-04-13,4,April
8475978,Alexandre,Mallet,CAN,Amqui,1992-05-22,5,May
8471409,Andrew,Gordon,CAN,Porters Lake,1985-12-13,12,December
8475300,Joe,Cannata,USA,Wakefield,1990-01-02,1,January
8469681,Ryan,Hollweg,USA,Downey,1983-04-23,4,April
8474875,Brent,Raedeke,CAN,Regina,1990-05-29,5,May
8471011,Garrett,Stafford,USA,Los Angeles,1980-01-28,1,January
8474488,Matt,Climie,CAN,Leduc,1983-02-11,2,February
8471261,Dane,Byers,CAN,Nipawin,1986-02-21,2,February
8473409,Logan,Pyett,CAN,Regina,1988-05-26,5,May
8475707,Ilari,Filppula,FIN,Vantaa,1981-11-05,11,November
8471221,Alexandre,Picard,CAN,Les Saules,1985-10-09,10,October
8474378,Matt,Beaudoin,CAN,Rock Forest,1984-04-06,4,April
8474620,Danny,Kristo,USA,Edina,1990-06-18,6,June
8477221,Tommy,Hughes,CAN,London,1992-04-07,4,April
8477214,Conor,Allen,USA,Chicago,1990-01-31,1,January
8470263,David,Leneveu,CAN,Fernie,1983-05-23,5,May
8475845,Justin,Florek,USA,Marquette,1990-05-18,5,May
8479432,Nick,Ellis,USA,Millersville,1994-01-18,1,January
8476949,Joey,Laleggia,CAN,Burnaby,1992-06-24,6,June
8479368,Max,Jones,USA,Rochester,1998-02-17,2,February
8479294,Kevin,Boyle,USA,Manalapan,1992-05-30,5,May
8479351,Sam,Steel,CAN,Ardrossan,1998-02-03,2,February
8475833,Bill,Arnold,USA,Boston,1992-05-13,5,May
8476890,Patrick,Sieloff,USA,Ann Arbor,1994-05-15,5,May
8476505,Turner,Elson,CAN,New Westminster,1992-09-13,9,September
8476950,Ryan,Culkin,CAN,Montreal,1993-12-15,12,December
8476970,Andrew,O'Brien,CAN,Hamilton,1992-11-21,11,November
8477863,Ryan,Faragher,CAN,Thunder Bay,1990-07-03,7,July
8477489,Keegan,Kanzig,CAN,Athabasca,1995-02-26,2,February
8478559,Matthew,O'Connor,CAN,Sault Ste. Marie,1992-02-14,2,February
8477971,Andreas,Englund,SWE,Stockholm,1996-01-21,1,January
8476323,Max,McCormick,USA,De Pere,1992-05-01,5,May
8477920,Johan,Alm,SWE,Skellefteå,1992-01-28,1,January
8473921,Joe,Piskula,USA,Antigo,1984-07-05,7,July
8475723,Petr,Straka,CZE,Plzen,1992-06-15,6,June
8477190,Brandon,Alderson,CAN,Oakville,1992-01-22,1,January
8471186,Yann,Danis,CAN,Lafontaine,1981-06-21,6,June
8476763,Calvin,Heeter,USA,St. Louis,1988-11-02,11,November
8471301,Jeff,Glass,CAN,Calgary,1985-11-19,11,November
8476896,Jake,Paterson,CAN,Mississauga,1994-05-03,5,May
8476412,Jordan,Binnington,CAN,Richmond Hill,1993-07-11,7,July
8476922,Boo,Nieves,USA,Syracuse,1994-01-23,1,January
8475789,Jack,Campbell,USA,Port Huron,1992-01-09,1,January
8460577,Milan,Hejduk,CZE,Usti,1976-02-14,2,February
8471705,Brendan,Mikkelson,CAN,Regina,1987-06-22,6,June
8475304,Scott,Timmins,CAN,Hamilton,1989-09-11,9,September
8477811,Ryan,Haggerty,USA,Stamford,1993-03-04,3,March
8476319,Nathan,Lieuwen,CAN,Abbotsford,1991-08-08,8,August
8473734,Tim,Wallace,USA,Anchorage,1984-08-06,8,August
8470777,Francis,Wathier,CAN,St. Isidore,1984-12-07,12,December
8475332,Adam,Almquist,SWE,Jönköping,1991-02-27,2,February
8477245,Eric,Hartzell,USA,White Bear Lake,1989-05-28,5,May
8470896,Steve,MacIntyre,CAN,Brock,1980-08-08,8,August
8464999,Mathieu,Garon,CAN,Chandler,1978-01-09,1,January
8477666,Simon,Moser,CHE,Bern,1989-03-10,3,March
8477836,Matt,Carey,CAN,Hamilton,1992-02-28,2,February
8473416,Michael,Caruso,CAN,Mississauga,1988-07-05,7,July
8468745,Jean-Philippe,Cote,CAN,Charlesbourg,1982-04-22,4,April
8470268,Denis,Grebeshkov,RUS,Yaroslavl,1983-10-11,10,October
8475395,Matthew,Konan,USA,Orange,1991-09-03,9,September
8469798,Maxime,Fortunus,CAN,Longueuil,1983-07-28,7,July
8475680,Jussi,Rynnas,FIN,Pori,1987-05-22,5,May
8475190,Jamie,Devane,CAN,Mississauga,1991-02-20,2,February
8459306,Robbie,Tallas,CAN,Edmonton,1973-03-20,3,March
8473505,Peter,LeBlanc,CAN,Hamilton,1988-02-03,2,February
8473616,Jonathan,Rheault,USA,Arlington,1986-08-01,8,August
8468382,Rob,Laurie,USA,East Lansing,1970-05-19,5,May
8472365,Bobby,Robins,USA,Rhinelander,1981-10-17,10,October
8471708,Ryan,Stoa,USA,Bloomington,1987-04-13,4,April
8471912,Kevin,Henderson,CAN,Toronto,1986-12-03,12,December
8462152,Chris,Mason,CAN,Red Deer,1976-04-20,4,April
8476835,Daniel,Bang,SWE,Stockholm,1987-04-19,4,April
8475893,Joonas,Rask,FIN,Savonlinna,1990-03-24,3,March
8473638,Cedrick,Desjardins,CAN,Edmundston,1985-09-30,9,September
8476846,Cristopher,Nilstorp,SWE,Malmö,1984-02-16,2,February
8475241,Sergey,Andronov,RUS,Penza,1989-07-19,7,July
8477082,Dmitry,Korobov,BLR,Novopolotsk,1989-03-12,3,March
8476522,Adam,Payerl,CAN,Kitchener,1991-03-04,3,March
8471312,JT,Wyman,USA,Edina,1986-02-27,2,February
8477228,Matt,Lindblad,USA,Evanston,1990-03-23,3,March
8470704,Jamie,Tardif,CAN,Welland,1985-01-23,1,January
8474035,Bill,Sweatt,USA,Elburn,1988-09-21,9,September
8476549,Daniil,Tarasov,RUS,Moscow,1991-06-20,6,June
8470065,Ryan,Craig,CAN,Abbotsford,1982-01-06,1,January
8476435,Alex,Khokhlachev,RUS,Moscow,1993-09-09,9,September
8475980,Brody,Sutter,CAN,Viking,1991-09-26,9,September
8477249,Andrew,Miller,USA,Bloomfield Hills,1988-09-18,9,September
8477473,Justin,Bailey,USA,Buffalo,1995-07-01,7,July
8480015,Owen,Tippett,CAN,Peterborough,1999-02-16,2,February
8478999,Niklas,Treutle,DEU,Nuremberg,1991-04-29,4,April
8479511,Janne,Kuokkanen,FIN,Oulunsalo,1998-05-25,5,May
8480039,Martin,Necas,CZE,Nove Mesto na Morave,1999-01-15,1,January
8477445,Hunter,Shinkaruk,CAN,Calgary,1994-10-13,10,October
8477427,Tobias,Lindberg,SWE,Stockholm,1995-07-22,7,July
8474131,Mario,Kempe,SWE,Kramfors,1988-09-19,9,September
8480157,Calle,Rosen,SWE,Vaxjo,1994-02-02,2,February
8475809,Scott,Wedgewood,CAN,Brampton,1992-08-14,8,August
8475836,Alex,Friesen,CAN,St. Catharines,1991-01-30,1,January
8479968,Vinni,Lettieri,USA,Excelsior,1995-02-06,2,February
8477541,Dakota,Mermis,USA,Alton,1994-01-05,1,January
8476766,Cole,Schneider,USA,Williamsville,1990-08-26,8,August
8476401,Daniel,Catenacci,CAN,Richmond Hill,1993-03-09,3,March
8479066,Ryan,Lomberg,CAN,Richmond Hill,1994-12-09,12,December
8477033,Viktor,Loov,SWE,Sodertalje,1992-11-16,11,November
8479496,David,Rittich,CZE,Jihlava,1992-08-19,8,August
8476425,Joseph,LaBate,USA,Burnsville,1993-04-16,4,April
8478211,Dryden,Hunt,CAN,Cranbrook,1995-11-24,11,November
8477998,Warren,Foegele,CAN,Markham,1996-04-01,4,April
8478846,Christian,Wolanin,CAN,Quebec City,1995-03-17,3,March
8477981,Roland,McKeown,CAN,Listowel,1996-01-20,1,January
8475328,Ben,Sexton,CAN,Ottawa,1991-06-06,6,June
8479193,Casey,DeSmith,USA,Rochester,1991-08-13,8,August
8474698,Brent,Regner,CAN,Westlock,1989-05-17,5,May
8477914,Roman,Will,CZE,Plzen,1992-05-22,5,May
8475263,Wade,Megan,USA,Canton,1990-07-22,7,July
8478104,Sammy,Blais,CAN,Montmagny,1996-06-17,6,June
8476414,Alexandre,Grenier,CAN,Laval,1991-09-05,9,September
8477961,John,Quenneville,CAN,Edmonton,1996-04-16,4,April
8480087,Mike,Vecchione,USA,Saugus,1993-02-25,2,February
8478431,Evgeny,Svechnikov,RUS,Yuzhno-Sakhalinsk,1996-10-31,10,October
8478027,Lucas,Wallmark,SWE,Umea,1995-09-05,9,September
8477466,Nick,Sorensen,DNK,Farevejle,1994-10-23,10,October
8480762,Eric,Robinson,USA,BELLMAWR,1995-06-14,6,June
8477392,Hudson,Fasching,USA,Milwaukee,1995-07-28,7,July
8479304,Kyle,Criscuolo,USA,Southampton,1992-05-05,5,May
8479969,Griffen,Molino,USA,Trenton,1994-01-21,1,January
8475597,Shane,Harper,USA,Valencia,1989-02-01,2,February
8477583,Curtis,Valk,CAN,Medicine Hat,1993-02-08,2,February
8476322,Chase,Balisy,USA,Fullerton,1992-02-02,2,February
8476020,Andrew,Crescenzi,CAN,Thornhill,1992-07-29,7,July
8477417,Peter,Cehlarik,SVK,Zilina,1995-08-02,8,August
8478476,Kyle,Capobianco,CAN,Mississauga,1997-08-13,8,August
8475782,Morgan,Ellis,CAN,Summerside,1992-04-30,4,April
8473440,Will,O'Neill,USA,Boston,1988-04-28,4,April
8479115,Jorge,Alves,USA,Boston,1979-01-30,1,January
8479312,Alex,Lyon,USA,Baudette,1992-12-09,12,December
8478447,Nicholas,Merkley,CAN,Calgary,1997-05-23,5,May
8478268,Jack,Rodewald,CAN,Calgary,1994-02-14,2,February
8477199,Zach,Sikich,USA,Gilbert,1980-10-21,10,October
8477246,Antoine,Laganiere,CAN,Montreal,1990-07-05,7,July
8471853,Nicolas,Blanchard,CAN,Granby,1987-05-31,5,May
8474615,Jared,Staal,CAN,Thunder Bay,1990-08-21,8,August
8476805,Spencer,Abbott,CAN,Hamilton,1988-04-30,4,April
8474236,Brett,Gallant,CAN,Summerside,1988-12-28,12,December
8471433,Daniel,Taylor,GBR,Plymouth,1986-04-28,4,April
8476304,David,Broll,CAN,Mississauga,1993-01-04,1,January
8474601,Yann,Sauve,CAN,Montreal,1990-02-18,2,February
8476411,Jonathan,Racine,CAN,Montreal,1993-05-28,5,May
8474254,John,Kurtz,CAN,Oakville,1989-05-16,5,May
8475303,Connor,Knapp,USA,York,1990-05-01,5,May
8476086,Justin,Johnson,USA,Anchorage,1981-05-05,5,May
8474754,Joacim,Eriksson,SWE,Gävle,1990-04-09,4,April
8474939,Mark,Van Guilder,USA,Roseville,1984-01-17,1,January
8467543,Toby,Petersen,USA,Minneapolis,1978-10-27,10,October
8470366,Martin,St Pierre,CAN,Ottawa,1983-08-11,8,August
8476339,Dominik,Uher,CZE,Ostvava,1992-12-31,12,December
8476944,Brendan,Woods,CAN,Humboldt,1992-06-11,6,June
8475821,Sam,Brittain,CAN,Calgary,1992-05-10,5,May
8475712,Taylor,Aronson,USA,Placentia,1991-12-30,12,December
8475781,Tyler,Bunz,CAN,Regina,1992-02-11,2,February
8477127,Raman,Hrabarenka,BLR,Mogilev,1992-08-24,8,August
8477092,Andrey,Makarov,RUS,Kazan,1993-04-20,4,April
8477410,Bogdan,Yakimov,RUS,Nizhnekamsk,1994-10-04,10,October
8477084,Mackenzie,Skapski,CAN,Abbotsford,1994-06-15,6,June
8476526,Ben,Thomson,CAN,Brampton,1993-01-16,1,January
8478371,Matt,Lorito,CAN,Oakville,1990-07-03,7,July
8476418,Robbie,Russo,USA,Westmont,1993-02-15,2,February
8477399,Tyrell,Goulbourne,CAN,Edmonton,1994-01-26,1,January
8479404,Henrik,Borgstrom,FIN,Helsinki,1997-08-06,8,August
8479249,Andrew,Poturalski,USA,Williamsville,1994-01-14,1,January
8478870,Rudolfs,Balcers,LVA,Latvia,1997-04-08,4,April
8475436,Mike,Liambas,CAN,Toronto,1989-02-16,2,February
8480771,Daniel,Brickley,USA,SANDY,1995-03-30,3,March
8480776,Sheldon,Rempal,CAN,CALGARY,1995-08-07,8,August
8480163,Philip,Holm,SWE,Stockholm,1991-12-08,12,December
8477994,Dominic,Turgeon,CAN,Pointe-Claire,1996-02-25,2,February
8477041,Brady,Austin,CAN,Bobcaygeon,1993-06-16,6,June
8478874,Adam,Gaudette,USA,Braintree,1996-10-03,10,October
8477085,Ashton,Sautner,CAN,Flin Flon,1994-05-27,5,May
8479977,Kailer,Yamamoto,USA,Spokane,1998-09-29,9,September
8479366,Logan,Brown,USA,Raleigh,1998-03-05,3,March
8480083,C.J.,Smith,USA,Des Moines,1994-12-01,12,December
8479423,Alexander,Nylander,CAN,Calgary,1998-03-02,3,March
8477428,Justin,Auger,CAN,Kitchener,1994-05-14,5,May
8478425,Brendan,Guhle,CAN,Edmonton,1997-07-29,7,July
8476309,Jason,Kasdorf,CAN,Winnipeg,1992-05-18,5,May
8475756,John,McFarland,CAN,Richmond Hill,1992-04-02,4,April
8478176,Joe,Hicketts,CAN,Kamloops,1996-05-04,5,May
8480164,Henrik,Haapala,FIN,Lempaala,1994-02-28,2,February
8477566,Sergey,Tolchinsky,RUS,Moscow,1995-02-03,2,February
8478868,Christian,Jaros,SVK,Kosice,1996-04-02,4,April
8480029,Alex,Formenton,CAN,Barrie,1999-09-13,9,September
8476953,Trevor,Carrick,CAN,Stouffville,1994-07-04,7,July
8478480,Blake,Speers,CAN,Sault Ste. Marie,1997-01-02,1,January
8477990,Brandon,Halverson,USA,Traverse City,1996-03-29,3,March
8473431,Bud,Holloway,CAN,Wapella,1988-03-01,3,March
8477390,Ben,Betker,CAN,Cranbrook,1994-09-29,9,September
8478499,Adin,Hill,CAN,Comox,1996-05-11,5,May
8480420,Collin,Delia,USA,Rancho Cucamonga,1994-06-20,6,June
8479138,Scott,Foster,,,1982-01-17,1,January
8476006,Brenden,Kichton,CAN,Spruce Grove,1992-06-18,6,June
8477881,Connor,Jones,CAN,Montrose,1990-08-16,8,August
8479650,Vadim,Shipachyov,RUS,Cherepovets,1987-03-12,3,March
8480330,Spencer,Foo,CAN,St. Albert,1994-05-19,5,May
8478462,Nicolas,Roy,CAN,Amos,1997-02-05,2,February
8475611,Zane,Kalemba,USA,Saddle Brook,1985-12-19,12,December
8477967,Thatcher,Demko,USA,San Diego,1995-12-08,12,December
8477391,Sean,Malone,USA,Buffalo,1995-04-30,4,April
8477441,Jordan,Subban,CAN,Toronto,1995-03-03,3,March
8478965,Ken,Appleby,CAN,North Bay,1995-04-10,4,April
8479999,Casey,Mittelstadt,USA,Eden Prairie,1998-11-22,11,November
8475291,Garrett,Mitchell,CAN,Regina,1991-09-02,9,September
